CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1115040103,Alabama,St. Clair,8991,3998,4993,0.2,85.7,11.0,0.2,0.9,0.0,6748,61219.0,6101.0,24727.0,1776.0,8.5,8.8,30.3,13.8,28.1,12.3,15.5,88.1,7.7,0.4,0.0,0.3,3.3,31.4,4324,86.5,9.1,4.5,0.0,7.1
1115040104,Alabama,St. Clair,5255,2772,2483,1.2,87.9,10.5,0.4,0.0,0.0,4389,66754.0,5744.0,32692.0,4054.0,2.4,0.0,29.6,11.0,38.8,3.2,17.4,90.7,6.1,0.0,0.0,1.3,1.9,29.4,2974,83.2,8.3,8.5,0.0,7.7
1115040105,Alabama,St. Clair,4476,2412,2064,11.7,85.2,2.4,0.1,0.1,0.1,3366,34934.0,11793.0,17757.0,2845.0,34.2,51.7,21.2,23.0,22.7,16.1,17.0,87.9,2.7,2.1,1.5,3.8,1.9,30.5,1593,75.1,10.3,14.1,0.6,4.9
1115040106,Alabama,St. Clair,6763,3318,3445,0.3,86.6,10.8,0.0,0.7,0.0,5062,54580.0,13094.0,28417.0,4143.0,13.6,19.2,40.0,9.5,30.6,9.8,10.1,89.2,6.9,0.0,0.0,0.0,3.9,26.1,3261,84.9,10.4,4.7,0.0,7.4
1115040201,Alabama,St. Clair,5330,2553,2777,2.8,93.6,0.9,0.7,2.0,0.0,4199,35633.0,9014.0,19311.0,2377.0,19.9,33.8,22.2,26.9,20.5,12.0,18.4,74.6,18.8,0.3,0.0,2.9,3.5,25.6,2269,82.3,11.4,5.6,0.7,9.5
1115040203,Alabama,St. Clair,6578,3471,3107,2.0,74.4,22.5,0.0,0.6,0.0,4571,36750.0,4461.0,21202.0,6361.0,30.4,47.4,28.0,22.4,19.8,11.7,18.1,92.3,4.7,0.1,0.5,1.2,1.3,24.4,2759,85.9,12.9,1.2,0.0,3.8
1115040204,Alabama,St. Clair,7219,3756,3463,0.7,84.6,11.2,0.0,3.5,0.0,5323,50348.0,11019.0,25698.0,3394.0,14.4,9.6,31.4,15.1,27.5,4.6,21.5,89.9,7.9,0.0,0.0,0.0,2.2,25.8,2890,79.1,15.1,5.7,0.0,14.5
1115040205,Alabama,St. Clair,5696,2666,3030,0.0,90.2,8.0,0.0,0.6,0.0,4678,56000.0,10766.0,32575.0,4281.0,8.2,16.2,30.2,10.9,29.0,21.2,8.6,87.7,8.0,0.0,0.0,0.7,3.6,33.0,2576,81.8,12.6,5.6,0.0,6.5
1115040300,Alabama,St. Clair,5438,2733,2705,0.0,90.2,7.7,1.6,0.0,0.0,4221,45514.0,9799.0,19760.0,2246.0,23.3,31.4,24.2,23.5,19.1,15.1,18.2,74.9,14.7,0.0,2.3,2.0,6.0,36.5,1965,70.9,19.6,9.5,0.0,6.5
1115040401,Alabama,St. Clair,5247,2339,2908,4.2,80.1,11.9,0.1,0.4,0.0,3689,27674.0,6692.0,17267.0,2501.0,34.0,53.4,25.4,14.2,25.6,21.9,12.9,81.7,12.2,0.0,0.0,0.5,5.6,32.7,1853,79.5,16.9,3.0,0.6,8.5
1115040402,Alabama,St. Clair,3780,1815,1965,2.9,94.2,0.8,0.2,0.0,0.0,2935,51121.0,5258.0,21348.0,2293.0,13.2,19.3,23.7,16.9,26.2,12.7,20.5,79.3,9.7,0.0,0.0,2.0,9.1,31.3,1553,79.1,11.5,9.3,0.0,13.0
1115040501,Alabama,St. Clair,10875,5404,5471,0.2,97.4,1.8,0.2,0.1,0.0,8390,63256.0,20787.0,29638.0,5133.0,8.4,9.6,32.0,9.5,24.8,14.2,19.4,83.9,9.5,0.0,1.1,1.8,3.7,31.1,5003,80.1,13.2,6.7,0.0,7.1
1115040502,Alabama,St. Clair,10216,5904,4312,5.9,75.4,15.8,1.6,0.5,0.0,7720,56292.0,3703.0,19071.0,1894.0,13.9,7.9,23.9,13.1,35.6,12.7,14.6,89.0,6.7,0.0,0.9,0.0,3.4,33.8,3957,82.7,12.4,4.9,0.0,11.5
1117030102,Alabama,Shelby,4157,1992,2165,1.3,71.3,24.8,1.2,0.0,0.0,3187,41761.0,6864.0,20258.0,2117.0,17.2,25.7,19.4,16.8,29.2,18.5,16.1,83.8,12.6,0.0,0.0,0.2,3.4,33.5,1635,75.2,18.1,6.7,0.0,11.2
1117030103,Alabama,Shelby,1074,506,568,0.2,79.4,3.9,14.1,0.0,0.0,774,64554.0,21319.0,27906.0,3139.0,9.1,15.7,38.6,8.5,30.1,10.0,12.9,83.4,11.4,0.0,0.0,4.0,1.1,27.7,459,78.9,14.6,5.9,0.7,12.9
1117030211,Alabama,Shelby,2981,1492,1489,0.3,87.3,9.9,0.0,0.8,0.0,2074,116146.0,15259.0,44695.0,6486.0,7.0,6.1,51.4,6.9,29.3,8.3,4.2,79.0,7.8,0.0,0.0,3.5,9.7,34.0,1295,81.9,13.2,4.6,0.4,7.7
1117030212,Alabama,Shelby,3528,1653,1875,12.5,44.5,34.3,0.0,6.1,0.0,2577,41613.0,4489.0,30650.0,4277.0,18.9,23.8,43.1,26.4,20.9,5.6,4.0,88.4,8.3,0.0,0.4,0.0,3.0,23.0,2286,84.0,12.7,3.3,0.0,6.9
1117030213,Alabama,Shelby,4619,2319,2300,9.6,71.5,13.9,0.2,3.3,0.0,3372,72675.0,7940.0,39609.0,4660.0,9.9,5.9,47.8,15.6,30.7,1.6,4.3,85.9,6.1,0.0,0.3,0.3,7.5,25.0,2679,82.3,10.9,6.8,0.0,1.8
1117030214,Alabama,Shelby,8081,3850,4231,3.9,90.4,5.6,0.0,0.0,0.0,5745,77444.0,13488.0,32151.0,4521.0,4.3,3.8,37.3,15.9,26.1,6.0,14.8,79.9,10.3,0.0,0.0,1.4,8.4,33.3,3879,83.0,12.0,5.0,0.0,2.7
1117030215,Alabama,Shelby,4168,2075,2093,1.8,87.0,8.3,0.0,2.8,0.0,2993,75313.0,7392.0,32219.0,2915.0,2.2,0.4,40.5,14.0,30.2,6.3,9.0,86.3,8.5,0.0,0.0,0.7,4.5,37.3,2303,86.3,9.5,3.8,0.4,1.9
1117030216,Alabama,Shelby,6674,3333,3341,0.8,81.6,9.4,0.0,5.6,0.0,4947,107344.0,14061.0,49601.0,6210.0,3.9,4.0,61.8,12.7,21.4,1.0,3.1,85.2,4.1,0.0,0.0,1.9,8.7,30.7,3258,84.0,14.2,1.8,0.0,5.3
1117030217,Alabama,Shelby,5808,2642,3166,2.0,85.8,7.0,0.0,4.5,0.0,4262,119659.0,22672.0,67912.0,9496.0,3.8,1.5,58.6,10.8,26.7,1.0,2.9,87.2,4.3,0.0,1.3,0.0,7.3,26.8,2558,84.1,7.8,6.9,1.2,4.1
1117030303,Alabama,Shelby,7740,3449,4291,2.4,81.3,9.9,0.2,5.0,0.0,6001,71973.0,5105.0,49082.0,11343.0,7.8,8.0,49.6,11.3,33.5,3.5,2.1,82.2,5.1,0.3,0.5,0.0,11.9,20.7,4159,80.5,12.1,7.4,0.0,4.5
1117030304,Alabama,Shelby,5964,2887,3077,1.0,91.4,4.2,0.0,2.0,0.5,4641,101948.0,9658.0,47546.0,5496.0,2.0,3.6,53.3,8.1,27.8,4.7,6.0,89.0,0.3,0.0,0.0,0.0,10.6,22.4,3359,78.2,15.5,6.3,0.0,2.6
1117030305,Alabama,Shelby,4127,2006,2121,0.3,94.8,1.2,0.0,3.1,0.0,3132,105781.0,7461.0,45995.0,3973.0,1.9,1.2,58.5,12.0,22.5,2.2,4.8,84.0,7.6,0.0,0.6,0.5,7.3,24.3,1923,79.6,12.5,7.4,0.4,5.1
1117030306,Alabama,Shelby,3522,1517,2005,11.3,74.4,11.4,0.0,0.0,0.3,2364,59181.0,4518.0,22141.0,2440.0,16.0,27.2,34.6,13.8,29.0,12.6,10.0,82.1,12.1,1.5,0.5,0.0,3.8,27.6,1787,86.4,10.5,3.1,0.0,4.8
1117030314,Alabama,Shelby,3463,1703,1760,10.7,61.7,23.9,0.0,3.2,0.0,2576,46073.0,4494.0,31512.0,3301.0,7.0,9.5,44.5,18.2,24.6,3.6,9.1,88.9,9.8,0.0,0.0,0.3,1.0,20.8,2119,84.9,8.6,6.5,0.0,4.3
1117030315,Alabama,Shelby,5522,2496,3026,26.1,66.1,7.2,0.0,0.0,0.0,3355,51117.0,5869.0,25560.0,2740.0,11.5,24.5,34.2,23.9,20.7,9.0,12.1,85.7,11.4,0.0,0.0,0.5,2.5,25.6,3057,83.1,10.0,6.9,0.0,6.5
1117030316,Alabama,Shelby,6325,3146,3179,9.2,71.2,14.4,0.0,4.4,0.0,4120,63986.0,13314.0,25597.0,3006.0,1.1,0.8,35.5,27.6,20.2,8.9,7.8,90.0,3.6,0.4,0.0,0.5,5.5,28.3,3357,83.6,11.6,4.8,0.0,9.6
1117030317,Alabama,Shelby,4157,1864,2293,2.4,80.2,12.8,0.0,0.0,0.0,2821,67600.0,12002.0,27502.0,2289.0,2.8,1.9,41.3,14.2,32.0,4.4,8.2,90.4,2.9,0.0,1.3,3.7,1.7,30.5,2220,78.4,17.9,3.6,0.0,3.6
1117030319,Alabama,Shelby,2560,1105,1455,18.3,40.4,38.6,0.0,2.3,0.0,1706,39167.0,6036.0,17605.0,1716.0,16.9,29.1,23.1,23.3,32.3,12.5,8.8,85.7,7.0,0.0,1.1,2.3,3.9,22.9,1110,82.0,8.6,9.1,0.3,5.4
1117030320,Alabama,Shelby,5581,2786,2795,6.9,81.1,10.4,0.2,0.0,0.0,4057,67639.0,5258.0,27742.0,2742.0,5.8,5.5,40.9,17.3,25.7,8.2,7.9,85.4,10.3,0.0,0.0,1.7,2.6,28.8,3023,82.5,12.5,4.5,0.5,5.5
1117030330,Alabama,Shelby,5318,2595,2723,1.9,90.5,2.7,0.0,3.3,0.0,4142,72109.0,18788.0,38702.0,3671.0,7.6,6.0,45.9,13.7,37.8,0.9,1.7,84.1,9.1,0.8,0.0,0.0,6.0,23.0,2879,91.5,4.5,4.0,0.0,3.4
1117030331,Alabama,Shelby,4480,2383,2097,7.3,86.9,2.3,0.4,2.8,0.0,3177,108523.0,14399.0,44783.0,6182.0,6.5,5.6,56.0,8.9,26.5,5.9,2.7,84.9,7.3,0.0,1.7,0.0,6.1,23.8,2427,81.1,11.3,7.5,0.0,4.3
1117030332,Alabama,Shelby,1146,582,564,0.0,91.4,6.3,0.0,2.4,0.0,922,78214.0,8614.0,34242.0,4505.0,2.4,0.0,51.3,7.2,30.9,6.6,3.9,86.5,12.5,0.0,0.0,0.0,1.0,30.3,637,89.8,7.4,2.8,0.0,4.8
1117030333,Alabama,Shelby,5190,2404,2786,1.8,76.6,7.3,0.2,13.9,0.0,3838,103092.0,18416.0,49313.0,4751.0,2.6,0.7,54.2,5.7,32.6,3.6,3.9,83.5,4.7,0.0,0.4,0.5,10.9,27.2,2206,86.0,7.4,6.6,0.0,3.4
1117030334,Alabama,Shelby,4199,2105,2094,1.0,89.4,7.2,1.5,0.0,0.0,3023,100431.0,23980.0,37513.0,3443.0,3.3,5.6,50.6,10.9,25.4,7.4,5.7,90.2,4.4,0.0,0.3,0.0,5.1,35.2,2158,88.0,7.7,4.3,0.0,3.9
1117030336,Alabama,Shelby,6130,3063,3067,0.5,84.3,8.5,0.0,4.8,0.0,3904,96795.0,7596.0,32939.0,2828.0,2.2,0.6,58.0,10.0,25.9,2.1,4.1,94.6,3.4,0.0,0.0,0.0,2.0,31.9,3057,78.8,17.7,3.5,0.0,4.0
1117030337,Alabama,Shelby,1714,856,858,15.7,69.3,8.1,2.2,0.0,0.0,1135,61136.0,18055.0,24091.0,2514.0,13.2,11.4,41.7,16.4,24.9,9.9,7.1,89.3,7.0,0.0,0.0,1.7,2.0,28.8,841,76.3,18.8,4.9,0.0,3.3
1117030340,Alabama,Shelby,5437,2603,2834,2.1,83.8,13.3,0.0,0.0,0.0,3898,74395.0,9168.0,29297.0,2934.0,5.0,6.1,38.8,15.8,27.0,7.0,11.4,91.1,4.2,0.0,0.5,0.0,4.1,27.2,2815,82.5,10.5,7.0,0.0,8.6
1117030341,Alabama,Shelby,2189,1010,1179,17.9,57.9,19.5,0.0,0.3,0.0,1412,53239.0,7030.0,27616.0,4132.0,13.4,24.3,38.0,14.1,33.7,4.9,9.3,91.6,4.1,0.0,0.0,0.9,3.4,27.1,1167,86.2,10.3,3.5,0.0,3.4
1117030342,Alabama,Shelby,2426,1172,1254,3.9,87.3,2.4,0.0,5.5,0.0,1704,113007.0,8353.0,44427.0,4609.0,2.8,0.0,67.2,8.9,15.4,3.7,4.7,87.9,3.8,0.7,2.9,2.4,2.2,23.6,1204,79.4,17.4,3.2,0.0,4.7
1117030344,Alabama,Shelby,3090,1435,1655,5.2,80.2,11.0,0.0,1.8,0.0,2324,73171.0,8405.0,33960.0,2816.0,4.2,6.7,48.3,17.3,24.8,3.4,6.2,89.0,6.9,0.0,0.0,0.7,3.4,25.1,1772,92.7,5.8,1.6,0.0,3.1
1117030345,Alabama,Shelby,2999,1580,1419,10.1,81.1,4.0,3.0,0.1,0.0,2223,86983.0,8198.0,41031.0,4598.0,1.7,0.9,43.7,17.5,22.1,9.8,7.0,80.1,9.7,0.0,1.3,4.1,4.8,25.8,1711,83.8,12.9,2.5,0.8,2.9
1117030405,Alabama,Shelby,1404,665,739,1.4,53.1,44.7,0.0,0.6,0.0,1107,32450.0,9830.0,16916.0,2548.0,12.6,10.4,16.1,20.2,18.0,17.1,28.6,80.6,7.3,0.0,0.0,11.1,1.1,28.4,595,80.2,15.3,4.5,0.0,13.5
1117030406,Alabama,Shelby,3423,1723,1700,19.5,72.2,8.4,0.0,0.0,0.0,2418,43631.0,14099.0,20882.0,3372.0,25.1,35.0,30.5,12.1,34.1,13.8,9.5,80.3,16.6,0.0,3.2,0.0,0.0,27.6,1670,82.6,14.9,1.7,0.8,8.3
1117030407,Alabama,Shelby,2193,876,1317,5.7,69.1,23.8,0.0,0.6,0.7,2009,30268.0,7602.0,14610.0,3775.0,42.9,46.1,28.9,23.1,35.7,1.7,10.6,66.0,8.0,0.0,20.4,2.7,2.8,21.6,994,77.4,17.9,4.7,0.0,19.8
1117030408,Alabama,Shelby,2893,1309,1584,0.7,80.6,16.4,0.0,0.0,0.0,2304,31409.0,6713.0,18367.0,2245.0,13.6,2.0,26.3,24.3,10.4,16.8,22.2,87.5,6.0,0.0,0.5,0.7,5.3,30.9,1097,78.8,17.2,3.0,1.0,13.6
1117030501,Alabama,Shelby,7051,3762,3289,12.7,64.1,21.2,0.2,0.4,0.0,4641,57206.0,18052.0,23584.0,2607.0,10.7,17.1,38.7,12.8,27.0,9.1,12.4,90.8,7.4,0.0,0.0,0.4,1.4,30.3,3200,84.4,11.7,3.9,0.0,7.4
1117030502,Alabama,Shelby,2478,1246,1232,0.7,79.0,18.1,0.0,1.5,0.0,1727,76146.0,13497.0,28223.0,2788.0,5.1,7.6,30.4,18.3,27.5,10.6,13.2,85.4,10.3,0.3,0.3,1.1,2.5,30.9,1326,86.5,12.9,0.6,0.0,2.6
1117030604,Alabama,Shelby,6951,3412,3539,15.6,69.4,14.5,0.2,0.3,0.0,4659,82339.0,8621.0,30039.0,3656.0,11.9,20.7,40.9,12.2,24.9,13.9,8.2,75.2,20.2,0.0,0.0,1.0,3.6,33.9,3364,77.8,16.5,5.7,0.0,4.9
1117030605,Alabama,Shelby,7426,3500,3926,8.9,78.9,11.7,0.0,0.0,0.0,5150,67861.0,5695.0,27249.0,2810.0,11.7,16.4,43.2,11.8,24.9,10.7,9.5,85.1,11.2,0.9,0.0,0.4,2.4,30.3,4048,83.2,14.3,2.5,0.0,6.9
1117030607,Alabama,Shelby,6060,3123,2937,6.8,80.0,9.1,0.0,0.7,0.0,4317,72391.0,12219.0,28002.0,2879.0,10.4,17.5,41.6,11.3,30.8,6.9,9.4,88.1,8.7,0.0,0.0,0.0,3.2,29.4,2897,83.9,10.4,5.1,0.5,2.4
1117030608,Alabama,Shelby,3369,1589,1780,0.7,81.5,14.4,0.0,1.1,0.0,2432,76650.0,8543.0,36889.0,5124.0,4.0,5.7,40.6,19.4,26.9,6.1,7.0,89.9,7.2,0.0,0.0,0.7,2.2,24.0,1683,77.5,15.0,7.5,0.0,4.6
1117030609,Alabama,Shelby,6981,3559,3422,2.9,77.3,15.7,0.0,2.2,0.0,5070,79554.0,12211.0,37012.0,5187.0,3.1,0.6,42.7,13.9,24.8,6.4,12.2,79.6,12.6,1.5,0.0,0.4,5.8,31.3,3618,83.2,13.2,3.6,0.0,6.1
1117030701,Alabama,Shelby,4780,2673,2107,1.3,79.1,18.0,0.0,0.1,0.0,3554,56308.0,13295.0,20204.0,3160.0,16.4,16.5,36.6,18.0,24.2,9.8,11.4,84.4,11.4,0.0,1.2,0.0,3.0,32.5,1612,79.0,16.2,4.8,0.0,6.1
1117030703,Alabama,Shelby,3985,1891,2094,4.3,81.6,12.8,0.0,0.0,0.0,3013,34427.0,8973.0,22293.0,3570.0,19.4,26.9,23.4,12.8,37.8,4.4,21.7,82.8,12.6,0.0,0.0,0.0,4.6,27.0,1507,80.0,19.0,0.5,0.5,4.3
1117030704,Alabama,Shelby,3632,1851,1781,1.3,90.9,7.0,0.0,0.5,0.0,2984,55150.0,11172.0,29583.0,5468.0,20.0,38.8,20.7,8.8,33.3,28.2,9.0,89.3,5.7,0.0,0.9,0.8,3.3,41.1,1530,79.9,14.8,5.4,0.0,5.3
1117030800,Alabama,Shelby,4025,2037,1988,1.1,89.7,7.3,0.4,0.4,0.0,3076,53684.0,6221.0,26433.0,2265.0,14.9,30.9,28.8,11.7,33.6,13.1,12.8,88.4,9.0,0.0,0.0,0.4,2.2,34.0,1807,82.6,13.5,3.9,0.0,7.7
1117030900,Alabama,Shelby,2510,1309,1201,0.6,97.9,1.5,0.0,0.0,0.0,1983,46223.0,10598.0,25484.0,4173.0,8.3,7.6,34.4,16.7,18.2,16.0,14.7,81.4,10.9,0.0,1.6,2.5,3.6,35.1,1055,77.3,13.6,9.0,0.0,8.4
1117980000,Alabama,Shelby,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
1119011300,Alabama,Sumter,5618,2428,3190,0.5,32.2,63.9,0.2,3.0,0.0,4169,14465.0,1640.0,11272.0,1822.0,51.4,62.3,32.4,28.3,20.1,3.3,16.0,84.6,6.7,0.0,4.5,0.0,4.1,21.1,1567,65.5,32.8,1.7,0.0,19.2
1119011400,Alabama,Sumter,1671,801,870,0.4,21.0,72.8,2.5,3.3,0.0,1270,30938.0,7886.0,13491.0,2248.0,28.1,26.4,14.8,26.8,20.0,8.1,30.3,85.5,12.0,0.0,0.0,0.0,2.6,27.8,676,73.2,16.6,10.2,0.0,5.8
1119011500,Alabama,Sumter,4639,2052,2587,0.1,14.5,84.9,0.0,0.0,0.0,3815,18235.0,2866.0,13450.0,1546.0,44.1,66.9,23.3,29.0,18.7,9.9,19.2,85.5,10.5,0.7,3.2,0.0,0.0,23.9,1607,76.9,20.6,2.5,0.0,18.6
1119011600,Alabama,Sumter,1413,624,789,1.1,33.9,64.5,0.0,0.2,0.0,1217,29079.0,9371.0,16747.0,2349.0,24.4,44.9,12.0,40.6,20.8,8.3,18.2,93.5,3.0,0.0,0.0,2.1,1.4,29.8,566,67.5,16.6,15.9,0.0,16.5
1121010101,Alabama,Talladega,5383,2626,2757,1.9,79.4,15.0,0.7,0.6,0.0,3854,56974.0,12264.0,24181.0,2780.0,9.5,8.5,34.9,13.9,26.2,7.7,17.2,86.2,11.5,1.2,0.0,0.0,1.1,23.5,2366,73.6,19.9,6.5,0.0,6.4
1121010102,Alabama,Talladega,4574,2069,2505,1.5,78.6,19.0,0.0,0.3,0.0,3688,33688.0,5630.0,19584.0,2245.0,17.1,31.9,24.0,12.3,19.2,9.3,35.2,87.3,10.2,0.8,0.5,0.0,1.2,23.8,2104,83.8,15.1,1.1,0.0,8.2
1121010201,Alabama,Talladega,3675,1794,1881,0.4,75.9,23.7,0.0,0.0,0.0,2835,45758.0,14937.0,24291.0,3890.0,16.3,22.6,40.5,8.9,21.0,13.5,16.2,83.6,8.0,0.0,0.0,3.2,5.2,30.1,1714,80.4,17.0,2.6,0.0,9.2
1121010202,Alabama,Talladega,4119,2195,1924,0.0,74.9,17.3,1.3,1.5,0.0,3329,50594.0,4187.0,24330.0,3912.0,15.7,20.6,38.6,14.4,17.7,7.1,22.1,89.4,9.2,0.0,0.0,0.0,1.4,28.9,1651,76.6,19.1,4.4,0.0,15.4
1121010301,Alabama,Talladega,2965,1429,1536,0.0,75.8,23.5,0.0,0.0,0.0,2212,37602.0,12322.0,20323.0,6012.0,41.8,49.3,13.8,21.2,21.9,15.9,27.3,84.2,9.8,0.0,0.0,1.6,4.4,26.9,1196,84.6,11.8,3.6,0.0,17.0
1121010302,Alabama,Talladega,4888,2416,2472,0.0,63.1,34.6,0.0,0.0,0.4,4053,48234.0,6114.0,25241.0,3058.0,16.1,23.7,28.7,12.8,30.6,14.4,13.4,91.1,5.9,0.0,0.3,0.0,2.6,25.0,2164,77.1,18.8,3.7,0.3,10.4
1121010400,Alabama,Talladega,2831,1262,1569,1.6,80.0,17.1,0.0,0.0,0.0,2120,32429.0,6049.0,18559.0,2912.0,22.3,29.2,30.6,16.3,26.9,6.3,19.8,91.6,2.1,0.0,1.2,3.5,1.7,23.7,950,58.2,35.6,6.2,0.0,16.0
1121010500,Alabama,Talladega,3012,1291,1721,9.3,32.1,57.3,0.0,0.4,0.0,1996,26695.0,5340.0,16601.0,3655.0,28.2,43.0,18.5,24.2,19.6,9.5,28.3,88.3,8.4,0.0,0.0,1.6,1.7,16.7,905,80.1,16.6,3.3,0.0,27.5
1121010600,Alabama,Talladega,2886,1185,1701,2.2,17.0,80.1,0.0,0.0,0.0,2035,15503.0,2436.0,11421.0,1652.0,47.9,66.3,12.8,18.8,9.3,10.0,49.1,77.7,13.3,1.7,1.3,6.0,0.0,19.5,851,73.7,21.7,4.6,0.0,31.9
1121010700,Alabama,Talladega,2699,1831,868,12.7,24.9,60.1,0.0,0.5,0.0,2226,41484.0,6597.0,12806.0,3461.0,7.5,20.8,23.1,26.1,11.6,6.3,32.9,78.1,15.6,0.0,2.5,2.3,1.5,19.2,441,80.7,16.1,3.2,0.0,11.4
1121010900,Alabama,Talladega,3472,1592,1880,2.3,63.2,33.0,0.0,0.0,0.0,2743,38000.0,9361.0,17635.0,2838.0,23.8,60.1,27.6,8.0,22.0,8.5,33.8,69.1,15.8,6.8,8.2,0.0,0.2,17.0,1205,68.1,23.1,8.8,0.0,18.7
1121011000,Alabama,Talladega,2985,1587,1398,0.0,77.6,16.2,0.4,5.8,0.0,2388,39008.0,4673.0,22778.0,2755.0,12.1,25.7,44.1,15.6,15.8,9.7,14.7,79.8,18.5,0.5,0.0,0.0,1.2,17.4,1235,49.7,32.6,17.7,0.0,11.2
1121011100,Alabama,Talladega,5015,2441,2574,1.2,50.0,48.5,0.0,0.0,0.0,3879,31875.0,6445.0,16642.0,1936.0,23.9,42.8,19.1,12.4,24.4,11.8,32.4,93.4,2.5,0.0,0.0,0.0,4.1,30.0,1585,84.7,11.5,3.8,0.0,14.8
1121011200,Alabama,Talladega,2573,1467,1106,0.5,45.1,52.3,0.4,0.0,0.0,2186,34847.0,7903.0,19144.0,3178.0,15.6,17.6,37.7,13.9,15.2,16.7,16.5,82.3,11.7,0.6,0.3,2.8,2.2,33.8,798,72.8,18.8,8.4,0.0,13.9
1121011300,Alabama,Talladega,5731,2663,3068,0.3,59.0,38.2,0.6,0.7,0.0,4181,27176.0,4105.0,18365.0,4772.0,35.9,53.6,30.1,16.4,22.9,7.9,22.8,71.1,17.3,0.0,4.4,6.4,0.9,21.9,1947,85.9,9.7,4.4,0.0,17.4
1121011400,Alabama,Talladega,2875,1377,1498,3.4,56.5,39.4,0.3,0.0,0.0,1989,30720.0,12080.0,16563.0,2815.0,26.7,42.5,24.0,13.3,23.9,13.7,25.2,88.1,9.7,0.0,2.2,0.0,0.0,26.0,1085,87.3,10.0,2.7,0.0,10.2
1121011500,Alabama,Talladega,5457,2890,2567,0.1,90.2,7.7,0.0,0.0,0.0,4366,39231.0,8823.0,20105.0,2257.0,12.7,26.4,21.4,13.0,23.2,19.4,23.1,85.0,12.6,0.0,0.0,0.0,2.4,29.2,2227,83.7,5.9,9.7,0.7,9.6
1121011600,Alabama,Talladega,4597,2142,2455,0.4,70.4,26.5,0.3,0.0,0.0,3574,33143.0,6757.0,17441.0,2403.0,29.3,53.0,28.5,13.5,16.6,11.6,29.7,88.4,9.7,1.9,0.0,0.0,0.0,29.1,1628,74.1,20.9,5.0,0.0,16.2
1121011700,Alabama,Talladega,4270,1809,2461,2.5,73.6,23.2,0.0,0.0,0.0,3324,36356.0,5342.0,23198.0,4561.0,22.6,32.5,32.3,18.3,24.7,11.5,13.1,89.9,8.1,0.0,0.6,0.5,0.9,22.7,1725,68.9,20.6,7.8,2.7,17.1
1121011800,Alabama,Talladega,2186,1040,1146,10.4,52.7,32.8,2.0,0.0,0.0,1594,18939.0,4201.0,13988.0,3189.0,49.8,73.1,19.6,27.4,32.2,5.1,15.7,76.9,17.0,0.0,5.0,0.0,1.1,17.2,624,89.1,6.4,4.5,0.0,15.0
1121011900,Alabama,Talladega,2919,1401,1518,1.2,63.2,32.5,0.0,0.0,0.0,2136,40122.0,5252.0,18701.0,2700.0,17.7,28.5,20.8,8.6,29.6,14.6,26.3,79.2,10.0,3.1,5.5,0.0,2.3,19.7,1209,88.5,5.8,5.7,0.0,8.0
1121012000,Alabama,Talladega,2325,987,1338,8.2,40.1,49.7,0.0,0.0,0.4,1556,32727.0,10439.0,18980.0,2171.0,24.3,38.8,27.1,21.4,22.3,6.2,23.0,79.9,14.7,0.0,2.3,0.0,3.2,27.6,1008,82.2,14.8,3.0,0.0,8.1
1123961900,Alabama,Tallapoosa,2673,1366,1307,1.2,85.7,12.6,0.0,0.0,0.0,2016,37292.0,5302.0,19122.0,1977.0,20.4,35.9,19.2,12.5,25.4,21.3,21.7,89.4,7.6,0.2,0.8,1.0,1.0,33.2,1039,73.0,23.3,3.7,0.1,7.7
1123962000,Alabama,Tallapoosa,4263,2099,2164,0.9,53.5,44.5,1.0,0.0,0.0,3130,35408.0,7764.0,19315.0,1946.0,21.6,39.5,22.8,19.3,15.0,10.4,32.5,82.5,12.9,0.7,0.0,0.8,3.1,25.0,1792,77.3,19.5,3.2,0.0,5.3
1123962100,Alabama,Tallapoosa,3984,1743,2241,1.3,44.4,53.8,0.3,0.0,0.0,2825,28457.0,6396.0,15557.0,2130.0,35.1,59.2,19.6,18.0,21.5,13.6,27.4,89.0,5.0,0.0,0.5,1.3,4.2,15.2,1363,89.3,6.7,4.0,0.0,18.8
1123962200,Alabama,Tallapoosa,4618,2158,2460,2.6,69.1,25.2,0.0,0.0,0.0,3659,31292.0,12129.0,17536.0,2930.0,23.9,29.6,30.3,11.7,18.1,13.2,26.8,75.3,24.6,0.0,0.0,0.0,0.1,21.4,1778,84.3,12.1,3.7,0.0,10.5
1123962300,Alabama,Tallapoosa,6339,2789,3550,9.1,66.5,22.7,0.5,0.2,0.0,4691,35651.0,4873.0,20729.0,2802.0,27.2,45.6,26.1,13.5,24.2,7.9,28.3,85.9,6.6,0.0,0.9,0.0,6.5,20.2,2199,83.3,9.8,6.9,0.0,7.2
